,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
8175,114,0.926,1,1,2,0,6,14,3,1,1,32,1.0
8176,21,0.624,1,0,0,0,6,5,1,0,0,184,0.0
8177,75,0.939,1,1,2,1,4,18,4,5,1,196,0.0
8178,10,0.895,1,1,0,0,6,4,3,4,2,26,0.0
8179,76,0.698,1,1,2,0,6,19,0,6,1,44,0.0
8180,16,0.91,1,1,2,0,6,21,3,5,3,57,0.0
8181,103,0.92,1,0,2,4,4,2,0,6,2,28,0.0
8182,160,0.92,1,1,2,0,6,15,3,5,3,3,0.0
8183,103,0.92,1,0,2,0,5,16,0,6,5,74,1.0
8184,73,0.754,1,1,2,0,6,9,7,5,2,128,0.0
8185,133,0.742,1,1,0,2,6,5,6,5,0,157,0.0
8186,73,0.754,1,1,2,2,6,13,2,4,1,31,0.0
8187,136,0.897,1,1,0,0,2,2,0,6,0,40,0.0
8188,21,0.624,1,1,2,0,6,7,3,5,3,24,0.0
8189,23,0.899,1,1,2,0,6,8,1,1,2,36,0.0
8190,103,0.92,1,1,2,2,6,21,0,6,5,55,1.0
8191,114,0.926,1,0,2,1,4,3,0,6,0,25,0.0
8192,83,0.923,1,0,2,1,4,1,2,5,1,114,0.0
8193,114,0.926,1,0,2,2,6,8,0,6,3,18,0.0
8194,75,0.939,1,1,2,0,6,6,2,1,1,100,0.0
8195,21,0.624,1,1,2,2,6,11,0,6,0,46,0.0
8196,98,0.949,1,1,2,0,0,3,6,5,1,51,0.0
8197,103,0.92,1,0,2,1,4,1,0,6,0,200,0.0
8198,103,0.92,0,0,2,0,6,8,2,6,1,15,0.0
8199,104,0.924,1,1,2,3,6,10,5,5,1,74,0.0
8200,116,0.743,1,1,2,0,6,4,0,6,4,15,1.0
8201,100,0.887,1,1,1,0,6,7,5,5,0,39,0.0
8202,103,0.92,1,1,2,0,6,17,1,5,4,21,0.0
8203,64,0.6659999999999999,0,0,0,0,6,5,0,6,1,18,0.0
8204,73,0.754,1,0,0,1,4,3,0,6,0,65,0.0
8205,21,0.624,1,1,2,0,6,16,5,5,5,11,0.0
8206,21,0.624,1,0,2,0,6,18,0,6,1,39,0.0
8207,71,0.884,1,0,2,0,6,4,0,6,0,9,1.0
8208,64,0.6659999999999999,1,1,2,0,6,16,3,5,5,18,1.0
8209,114,0.926,1,1,2,1,4,5,0,6,0,10,0.0
8210,16,0.91,1,0,2,0,6,21,5,5,4,18,0.0
8211,89,0.925,1,1,2,0,6,9,2,1,2,42,1.0
8212,114,0.926,1,1,2,2,6,13,3,6,2,96,0.0
8213,103,0.92,1,0,1,0,6,14,5,2,5,65,0.0
8214,103,0.92,1,1,2,0,6,21,5,5,5,22,0.0
8215,24,0.698,1,0,0,0,6,5,0,6,0,17,1.0
8216,100,0.887,1,1,2,0,6,14,0,6,1,15,1.0
8217,21,0.624,1,1,2,2,6,12,6,0,2,326,0.0
8218,114,0.926,1,1,2,0,6,11,2,5,2,11,0.0
8219,97,0.925,1,1,2,2,6,21,4,5,5,31,0.0
8220,40,0.7759999999999999,1,1,2,0,6,21,0,6,5,22,0.0
8221,71,0.884,1,1,2,0,6,9,8,5,1,163,0.0
8222,16,0.91,1,0,2,0,6,15,6,5,5,90,0.0
8223,21,0.624,1,1,2,0,6,14,3,1,5,9,1.0
8224,103,0.92,0,1,2,0,6,15,6,1,1,226,0.0
8225,11,0.55,1,0,2,0,6,3,6,0,1,80,0.0
8226,21,0.624,1,1,2,2,6,6,3,5,1,3,1.0
8227,103,0.92,1,1,2,0,1,21,8,5,3,42,0.0
8228,71,0.884,1,1,2,0,6,20,0,6,3,65,0.0
8229,1,0.847,1,1,2,0,6,14,1,5,1,33,0.0
8230,103,0.92,1,1,2,0,6,11,3,5,5,77,0.0
8231,114,0.926,1,1,2,0,6,17,6,5,5,114,1.0
8232,103,0.92,0,1,2,2,2,21,4,2,4,15,0.0
8233,21,0.624,1,1,2,2,6,8,3,5,1,25,1.0
8234,23,0.899,1,1,2,0,6,16,5,5,1,27,0.0
8235,160,0.92,1,1,2,0,6,21,3,5,4,78,0.0
8236,73,0.754,1,1,2,0,6,15,3,3,5,3,0.0
8237,21,0.624,1,1,2,0,6,0,3,2,1,15,1.0
8238,28,0.939,1,1,2,0,6,4,2,5,3,72,0.0
8239,75,0.939,1,1,2,0,6,11,6,5,0,56,1.0
8240,103,0.92,1,0,0,2,6,8,0,6,2,24,1.0
8241,16,0.91,1,1,2,0,6,19,5,4,1,18,0.0
8242,21,0.624,1,1,2,0,6,0,6,5,1,31,0.0
8243,116,0.743,1,1,1,0,6,11,0,6,1,23,0.0
8244,16,0.91,1,1,2,3,6,12,4,5,1,21,0.0
8245,103,0.92,1,0,0,0,6,9,0,6,0,114,1.0
8246,21,0.624,1,0,0,1,4,5,0,5,1,15,0.0
8247,158,0.7659999999999999,1,1,2,0,6,7,1,1,1,73,0.0
8248,23,0.899,0,1,1,0,6,5,5,5,3,69,0.0
8249,102,0.804,1,1,2,0,6,9,4,5,5,26,0.0
8250,136,0.897,1,1,2,2,6,20,3,5,3,26,0.0
8251,50,0.8959999999999999,1,1,2,0,6,5,1,1,1,50,0.0
8252,136,0.897,1,1,2,0,6,17,5,5,1,26,0.0
8253,73,0.754,1,1,2,1,4,15,0,6,1,152,1.0
8254,64,0.6659999999999999,1,1,2,0,6,15,3,2,1,63,0.0
8255,141,0.763,1,0,0,0,6,5,0,6,0,11,0.0
8256,103,0.92,1,0,2,0,2,21,0,6,1,18,1.0
8257,71,0.884,1,1,2,2,6,21,3,5,1,56,0.0
8258,103,0.92,0,1,2,0,0,4,4,5,1,52,0.0
8259,128,0.527,1,1,2,0,5,6,6,5,2,53,0.0
8260,160,0.92,1,1,2,0,6,5,6,5,2,41,0.0
8261,21,0.624,1,0,0,0,6,2,0,6,0,44,1.0
8262,114,0.926,1,1,2,0,6,7,1,0,1,62,0.0
8263,103,0.92,1,1,2,0,6,5,8,5,2,6,0.0
8264,21,0.624,1,0,2,0,6,8,5,5,0,26,1.0
8265,136,0.897,1,1,2,2,6,8,6,5,5,37,0.0
8266,114,0.926,1,1,0,2,6,14,4,5,1,12,0.0
8267,114,0.926,1,0,2,1,4,1,6,5,1,59,0.0
8268,114,0.926,1,1,2,0,6,11,3,6,1,72,0.0
8269,160,0.92,1,1,2,0,6,19,6,5,5,72,0.0
8270,114,0.926,1,1,2,2,6,11,5,5,2,98,0.0
8271,103,0.92,1,0,0,0,6,9,7,6,1,5,1.0
8272,104,0.924,1,1,0,0,6,15,1,5,1,322,0.0
8273,103,0.92,1,1,2,2,6,21,2,5,5,63,0.0
8274,114,0.926,1,1,2,3,6,21,5,5,2,96,0.0
8275,104,0.924,1,1,0,0,6,9,3,5,1,9,0.0
8276,103,0.92,0,1,2,2,2,1,2,1,1,78,0.0
8277,67,0.855,1,0,2,4,4,8,0,5,0,22,0.0
8278,74,0.579,1,1,0,0,6,5,3,5,1,3,0.0
8279,160,0.92,1,1,1,0,6,4,6,5,1,62,0.0
8280,21,0.624,1,1,2,0,6,3,6,5,2,84,1.0
8281,103,0.92,1,1,2,2,6,21,6,5,2,196,0.0
8282,16,0.91,1,1,2,0,3,8,3,5,5,54,0.0
8283,7,0.647,1,1,0,2,6,4,0,6,1,13,1.0
8284,74,0.579,1,1,2,0,6,11,0,6,1,34,1.0
8285,21,0.624,1,0,0,0,6,2,0,6,0,31,0.0
8286,16,0.91,1,1,2,1,4,2,0,6,1,37,0.0
8287,103,0.92,1,1,2,0,6,4,6,6,1,23,0.0
8288,65,0.802,1,0,0,1,4,5,0,6,0,13,0.0
8289,103,0.92,1,1,2,0,6,15,5,5,4,112,0.0
8290,89,0.925,1,0,0,1,4,2,0,5,0,166,0.0
8291,50,0.8959999999999999,1,1,2,0,6,13,3,5,4,7,0.0
8292,103,0.92,1,1,2,0,5,21,0,6,1,182,1.0
8293,114,0.926,1,0,2,2,2,21,5,5,5,45,0.0
8294,94,0.698,1,1,2,0,6,21,5,5,5,81,0.0
8295,21,0.624,1,1,2,0,6,6,5,5,1,142,1.0
8296,21,0.624,1,1,2,0,6,4,3,5,1,110,1.0
8297,21,0.624,1,1,0,0,6,2,6,5,1,21,1.0
8298,48,0.493,1,1,2,0,6,6,6,2,1,15,1.0
8299,21,0.624,0,1,2,0,6,7,6,5,1,48,0.0
8300,75,0.939,1,1,2,0,6,21,1,5,1,23,0.0
8301,76,0.698,1,1,0,0,6,21,5,5,5,6,0.0
8302,13,0.8270000000000001,1,0,0,0,6,11,0,6,1,73,1.0
8303,16,0.91,1,1,0,2,6,3,5,2,1,12,0.0
8304,104,0.924,1,1,2,0,6,5,6,6,2,6,0.0
8305,76,0.698,1,1,2,0,6,21,3,5,3,32,0.0
8306,103,0.92,1,1,2,0,6,21,0,6,5,111,0.0
8307,45,0.89,1,1,0,0,6,3,3,5,1,30,0.0
8308,114,0.926,0,1,2,0,6,10,4,5,1,37,0.0
8309,173,0.878,1,1,2,0,6,7,5,5,1,68,0.0
8310,142,0.727,1,0,0,2,2,18,0,6,2,56,1.0
8311,16,0.91,1,0,2,4,4,1,0,6,0,10,0.0
8312,165,0.903,1,0,2,0,2,21,6,2,5,18,0.0
8313,136,0.897,1,1,2,2,6,21,6,5,5,133,0.0
8314,21,0.624,1,1,2,2,6,14,4,5,2,21,1.0
8315,160,0.92,1,1,2,0,2,15,3,5,5,17,0.0
8316,103,0.92,1,1,1,2,6,5,5,5,4,80,0.0
8317,160,0.92,1,1,1,0,2,21,0,6,2,21,1.0
8318,16,0.91,1,1,2,0,6,14,6,1,2,28,0.0
8319,90,0.698,1,1,1,0,6,6,1,5,1,47,0.0
8320,114,0.926,1,1,2,0,6,15,7,5,5,56,0.0
8321,36,0.893,1,1,2,2,6,10,6,5,2,16,0.0
8322,100,0.887,1,0,2,1,4,11,0,5,5,29,0.0
8323,67,0.855,1,1,2,0,6,8,5,6,3,36,0.0
8324,173,0.878,1,0,2,2,2,21,4,4,3,51,0.0
8325,21,0.624,1,0,2,0,6,4,5,5,1,35,0.0
8326,103,0.92,0,1,2,0,6,6,0,6,5,64,1.0
8327,75,0.939,1,1,2,0,6,16,2,5,2,24,0.0
8328,67,0.855,1,1,2,2,6,12,0,6,4,42,0.0
8329,116,0.743,1,1,0,2,6,18,2,1,2,204,0.0
8330,103,0.92,1,0,2,0,6,21,0,6,5,7,1.0
8331,114,0.926,0,0,0,0,6,2,0,6,2,125,0.0
8332,114,0.926,1,1,2,2,2,21,0,6,5,17,1.0
8333,103,0.92,0,1,2,0,6,5,5,5,2,136,0.0
8334,103,0.92,1,1,2,0,6,7,6,5,1,104,0.0
8335,100,0.887,1,1,1,0,6,10,1,6,1,3,0.0
8336,103,0.92,1,0,0,0,6,2,0,4,1,25,1.0
8337,23,0.899,1,1,2,2,6,18,5,5,5,14,0.0
8338,16,0.91,1,1,2,2,6,16,0,4,5,31,0.0
8339,136,0.897,1,1,2,2,6,8,3,5,4,33,0.0
8340,67,0.855,1,1,2,0,6,9,6,5,1,22,0.0
8341,83,0.923,1,1,2,0,6,13,5,5,2,35,0.0
8342,16,0.91,1,1,2,0,6,8,5,5,1,12,0.0
8343,93,0.865,1,0,0,2,1,10,3,5,5,27,0.0
8344,103,0.92,1,0,0,0,6,9,6,1,1,198,0.0
8345,65,0.802,1,1,2,0,6,21,1,5,5,35,0.0
8346,16,0.91,1,1,2,2,0,17,2,6,1,50,0.0
8347,1,0.847,1,1,0,2,6,6,8,5,1,72,1.0
8348,76,0.698,1,1,2,0,6,21,2,5,4,204,0.0
8349,16,0.91,1,1,2,2,6,15,0,6,5,23,1.0
8350,16,0.91,1,1,2,2,6,16,1,0,1,163,0.0
8351,173,0.878,1,0,2,0,6,11,1,0,1,65,0.0
8352,21,0.624,1,1,2,0,6,19,5,5,5,128,0.0
8353,21,0.624,1,1,2,0,6,18,5,5,0,56,0.0
8354,57,0.866,1,1,1,2,6,0,6,6,1,18,0.0
8355,55,0.7390000000000001,1,1,1,0,6,12,3,5,2,64,0.0
8356,89,0.925,1,0,1,1,4,1,0,6,0,50,0.0
8357,114,0.926,0,0,0,1,4,3,0,6,1,37,0.0
8358,97,0.925,0,0,0,1,4,21,0,6,1,47,0.0
8359,21,0.624,1,1,2,0,6,6,6,4,2,45,1.0
8360,102,0.804,1,1,2,3,6,21,5,5,5,100,0.0
8361,16,0.91,1,1,2,0,6,21,1,5,3,83,0.0
8362,103,0.92,1,1,2,0,6,10,3,2,1,21,0.0
8363,21,0.624,1,1,2,2,6,14,6,5,4,8,1.0
8364,102,0.804,0,1,0,2,6,10,4,5,5,62,1.0
8365,21,0.624,1,1,2,0,6,6,3,6,1,116,0.0
8366,21,0.624,1,1,2,0,6,7,8,5,4,41,0.0
8367,75,0.939,0,1,2,2,6,11,4,5,5,250,0.0
8368,71,0.884,1,0,2,0,6,21,0,6,5,34,0.0
8369,160,0.92,0,1,2,0,0,3,4,5,1,152,0.0
8370,136,0.897,1,1,0,0,6,4,5,5,1,58,0.0
8371,46,0.762,1,1,2,0,6,7,6,5,4,33,0.0
8372,114,0.926,0,1,2,2,2,21,1,5,5,24,0.0
8373,103,0.92,1,0,0,0,6,10,4,5,1,97,1.0
8374,103,0.92,1,1,2,0,6,21,4,5,5,6,0.0
8375,114,0.926,1,1,2,0,6,9,2,1,5,9,0.0
8376,65,0.802,1,0,2,3,6,18,3,4,5,52,0.0
8377,142,0.727,1,1,2,0,6,10,2,5,3,218,0.0
8378,45,0.89,1,1,2,0,6,9,0,6,1,17,0.0
8379,16,0.91,1,1,2,0,6,6,6,4,2,55,0.0
8380,102,0.804,1,1,2,0,6,8,0,6,1,69,0.0
8381,13,0.8270000000000001,1,1,2,2,6,17,3,5,1,64,0.0
8382,160,0.92,1,1,2,0,6,21,1,5,4,51,0.0
8383,103,0.92,1,1,2,0,6,21,4,6,2,60,0.0
8384,61,0.913,1,0,2,2,6,21,5,5,2,9,0.0
8385,21,0.624,1,1,2,2,6,21,0,6,4,21,1.0
8386,103,0.92,1,0,2,0,1,7,3,1,1,39,0.0
8387,114,0.926,1,0,2,2,2,8,1,0,1,133,0.0
8388,16,0.91,1,1,2,0,6,10,5,5,4,176,0.0
8389,103,0.92,0,1,2,0,6,6,6,3,1,148,0.0
8390,64,0.6659999999999999,1,1,2,0,6,7,3,5,1,126,0.0
8391,103,0.92,1,1,2,0,6,21,3,5,1,324,0.0
8392,21,0.624,1,1,2,0,6,3,3,5,1,76,1.0
8393,21,0.624,1,1,2,2,6,4,2,6,1,41,1.0
8394,114,0.926,1,0,2,1,4,2,2,5,1,54,0.0
8395,21,0.624,1,1,0,0,6,7,6,5,2,26,1.0
8396,114,0.926,0,0,0,0,6,15,0,6,1,36,1.0
8397,136,0.897,1,0,0,0,6,7,0,6,0,34,0.0
8398,114,0.926,1,1,0,1,4,4,0,6,2,47,0.0
8399,103,0.92,1,0,2,2,6,21,0,5,1,21,0.0
8400,103,0.92,0,1,2,0,3,21,0,6,5,30,1.0
8401,114,0.926,0,1,2,0,6,15,1,5,1,12,0.0
8402,103,0.92,1,1,2,0,6,21,5,5,3,157,0.0
8403,28,0.939,1,1,2,1,4,6,2,5,1,134,0.0
8404,103,0.92,1,1,2,0,6,4,1,0,1,45,0.0
8405,160,0.92,1,0,0,0,6,8,0,6,1,64,1.0
8406,65,0.802,1,1,2,0,6,5,1,1,2,11,0.0
8407,16,0.91,1,1,2,0,6,16,2,5,5,15,0.0
8408,23,0.899,1,0,1,1,4,4,0,6,1,14,0.0
8409,100,0.887,1,1,2,0,6,5,6,5,1,68,0.0
8410,103,0.92,0,0,2,2,6,11,4,4,5,50,0.0
8411,57,0.866,1,0,1,2,6,21,3,4,5,18,0.0
8412,115,0.789,0,0,0,0,6,3,0,6,0,16,1.0
8413,16,0.91,1,1,2,0,6,14,6,4,2,7,0.0
8414,21,0.624,1,0,0,0,6,0,0,6,0,226,1.0
8415,21,0.624,1,0,2,4,4,0,0,6,0,23,1.0
8416,71,0.884,1,1,2,2,6,16,6,1,2,98,0.0
8417,67,0.855,1,1,2,2,6,16,5,5,4,63,0.0
8418,103,0.92,1,1,2,0,6,15,3,5,5,23,0.0
8419,115,0.789,1,1,0,0,6,10,1,0,1,77,1.0
8420,97,0.925,1,1,2,2,2,21,5,5,1,40,0.0
8421,21,0.624,1,1,2,2,1,15,0,6,5,76,0.0
8422,16,0.91,1,1,2,2,6,10,6,5,4,56,0.0
8423,16,0.91,1,1,2,0,6,15,4,5,5,24,0.0
8424,21,0.624,1,1,2,0,6,8,0,6,5,92,1.0
8425,16,0.91,0,0,0,0,6,5,0,6,0,68,0.0
8426,103,0.92,0,1,2,0,1,21,4,5,4,256,0.0
8427,74,0.579,1,1,2,0,6,14,3,0,1,19,1.0
8428,21,0.624,1,0,0,0,6,2,0,6,0,98,1.0
8429,21,0.624,1,0,0,1,4,1,0,6,0,112,1.0
8430,21,0.624,1,0,2,2,6,16,7,5,1,105,0.0
8431,114,0.926,1,0,1,4,4,6,0,6,1,228,0.0
8432,103,0.92,1,1,2,0,6,21,6,5,1,130,0.0
8433,103,0.92,1,0,2,3,6,21,0,6,5,24,0.0
8434,50,0.8959999999999999,1,0,0,2,6,10,0,6,4,34,1.0
8435,103,0.92,1,0,2,0,6,21,0,6,5,47,1.0
8436,114,0.926,1,1,1,0,1,11,3,5,5,44,0.0
8437,136,0.897,1,1,2,2,6,12,1,0,1,94,0.0
8438,103,0.92,1,1,2,0,6,21,0,6,2,144,1.0
8439,136,0.897,1,1,2,2,6,11,4,5,5,12,0.0
8440,21,0.624,1,1,2,2,6,5,4,5,3,44,1.0
8441,136,0.897,1,1,2,2,6,10,2,0,1,53,0.0
8442,103,0.92,1,1,2,0,6,12,5,5,2,54,0.0
8443,21,0.624,1,0,2,1,4,1,0,6,0,138,1.0
8444,128,0.527,1,0,1,1,4,1,0,6,0,78,1.0
8445,20,0.7959999999999999,1,0,0,1,4,3,2,5,1,12,1.0
8446,165,0.903,1,1,2,2,6,6,6,6,0,15,0.0
8447,28,0.939,1,1,2,3,6,21,5,5,5,164,0.0
8448,21,0.624,1,1,2,2,6,8,4,5,2,45,0.0
8449,114,0.926,1,1,2,0,6,21,2,5,2,90,0.0
8450,136,0.897,1,1,2,2,6,6,4,5,2,65,0.0
8451,152,0.698,1,1,2,0,6,19,7,5,1,7,0.0
8452,90,0.698,1,0,0,0,6,6,0,6,1,31,0.0
8453,139,0.487,1,0,2,0,6,2,0,6,1,96,1.0
8454,21,0.624,1,0,0,1,4,1,0,6,0,30,1.0
8455,175,0.7759999999999999,1,1,2,0,6,19,4,5,5,81,0.0
8456,21,0.624,1,1,2,0,6,2,1,5,1,50,1.0
8457,21,0.624,1,1,2,0,6,4,3,5,2,17,0.0
8458,21,0.624,1,1,2,0,6,5,4,5,1,28,1.0
8459,21,0.624,1,0,2,0,5,0,0,6,1,167,0.0
8460,45,0.89,1,1,2,2,6,12,6,5,1,116,0.0
8461,7,0.647,1,1,2,1,4,5,0,6,2,38,0.0
8462,21,0.624,1,1,2,2,6,8,2,5,0,60,1.0
8463,71,0.884,1,0,0,1,4,7,0,6,0,110,0.0
8464,160,0.92,0,1,2,2,6,20,8,5,1,25,0.0
8465,16,0.91,1,1,2,0,6,21,3,5,1,52,1.0
8466,21,0.624,1,1,2,0,6,9,0,6,1,68,0.0
8467,44,0.725,1,0,2,2,6,21,1,5,5,106,0.0
8468,160,0.92,1,1,2,1,4,21,3,5,2,18,0.0
8469,67,0.855,1,1,2,0,6,12,5,5,2,266,0.0
8470,71,0.884,1,1,2,2,2,2,1,5,1,316,0.0
8471,115,0.789,1,0,2,1,4,2,0,6,0,98,0.0
8472,67,0.855,1,1,2,2,6,12,3,5,2,10,0.0
8473,103,0.92,1,1,2,0,6,12,2,5,5,142,1.0
8474,89,0.925,1,0,2,0,6,10,7,4,1,32,0.0
8475,103,0.92,1,1,2,0,6,3,4,5,2,145,0.0
8476,11,0.55,1,1,2,0,6,3,3,2,1,136,1.0
8477,16,0.91,1,1,2,2,6,21,8,5,4,51,0.0
8478,21,0.624,1,0,2,0,6,0,5,5,1,25,1.0
8479,78,0.579,1,1,2,0,6,5,6,5,0,31,0.0
8480,103,0.92,1,1,2,0,6,21,5,5,1,48,0.0
8481,36,0.893,1,1,2,0,6,12,3,5,5,33,0.0
8482,16,0.91,1,1,2,0,6,8,8,5,5,24,0.0
8483,138,0.836,1,1,0,0,6,3,0,6,2,11,0.0
8484,67,0.855,1,1,2,2,6,9,0,6,1,113,0.0
8485,128,0.527,1,1,2,0,6,8,3,5,2,58,1.0
8486,103,0.92,0,1,2,2,6,21,1,5,5,60,0.0
8487,21,0.624,1,1,2,0,6,9,0,6,3,7,0.0
8488,103,0.92,1,1,2,0,6,9,0,6,2,22,1.0
8489,103,0.92,1,1,2,0,6,6,6,5,1,79,0.0
8490,114,0.926,1,0,1,2,6,13,6,4,0,52,0.0
8491,16,0.91,1,1,2,0,5,5,6,5,1,29,0.0
8492,103,0.92,0,1,2,0,6,12,4,5,2,100,0.0
8493,136,0.897,1,0,0,2,6,6,4,4,0,83,0.0
8494,28,0.939,1,1,2,2,6,21,5,5,5,9,0.0
8495,21,0.624,1,1,2,0,6,17,7,5,0,4,1.0
8496,21,0.624,1,1,2,0,6,3,6,5,1,52,0.0
8497,103,0.92,0,1,2,0,6,13,0,6,1,109,1.0
8498,103,0.92,1,1,2,0,6,2,6,5,1,24,0.0
8499,16,0.91,1,1,2,0,6,21,7,5,1,36,0.0
8500,103,0.92,1,1,1,0,6,21,0,6,5,89,1.0
8501,160,0.92,1,1,1,0,6,4,3,5,1,90,0.0
8502,71,0.884,1,0,0,0,6,6,0,5,0,128,0.0
8503,21,0.624,1,1,2,0,6,3,5,5,1,44,1.0
8504,16,0.91,1,1,2,4,4,14,3,1,1,36,0.0
8505,103,0.92,1,0,2,0,6,4,0,6,1,34,0.0
8506,21,0.624,1,1,2,0,6,15,0,6,2,55,1.0
8507,103,0.92,1,1,2,0,6,11,3,1,1,24,0.0
8508,157,0.769,1,1,2,0,6,14,0,6,2,160,0.0
8509,149,0.6890000000000001,1,0,0,1,4,3,0,6,0,45,0.0
8510,16,0.91,1,1,2,0,6,12,6,5,1,22,0.0
8511,57,0.866,1,1,1,2,6,11,4,5,1,214,0.0
8512,36,0.893,1,1,2,0,2,3,2,5,1,258,0.0
8513,143,0.74,1,1,2,2,6,21,0,6,5,35,0.0
8514,103,0.92,1,0,0,0,6,4,0,4,1,22,0.0
8515,103,0.92,1,1,2,3,6,21,3,5,2,33,0.0
8516,21,0.624,1,0,2,0,6,6,3,1,1,17,1.0
8517,104,0.924,1,1,2,0,1,17,8,5,5,41,0.0
8518,61,0.913,1,1,2,1,4,2,8,4,2,82,0.0
8519,123,0.738,1,1,2,2,6,21,3,1,1,34,0.0
8520,45,0.89,1,0,0,2,6,5,0,6,1,49,0.0
8521,104,0.924,1,1,2,2,6,21,4,5,1,11,0.0
8522,100,0.887,1,1,2,2,6,19,7,6,0,16,0.0
8523,73,0.754,1,1,2,0,6,16,0,6,1,30,0.0
8524,103,0.92,1,0,0,0,6,7,0,6,0,32,1.0
8525,16,0.91,1,1,2,1,4,17,0,6,1,43,0.0
8526,13,0.8270000000000001,1,1,2,1,4,21,0,6,4,44,0.0
8527,160,0.92,1,1,2,0,5,5,3,5,1,13,0.0
8528,103,0.92,1,0,2,3,6,10,5,5,1,55,0.0
8529,103,0.92,1,1,2,0,2,14,1,5,5,23,0.0
8530,90,0.698,1,1,2,2,6,9,0,6,1,70,0.0
8531,103,0.92,1,1,2,0,6,18,0,6,0,116,1.0
8532,103,0.92,1,0,2,1,4,7,0,6,1,56,1.0
8533,21,0.624,1,1,2,3,6,21,0,6,2,16,1.0
8534,41,0.8270000000000001,1,1,2,0,6,21,4,5,5,9,0.0
8535,21,0.624,1,1,2,0,2,15,2,5,1,103,0.0
8536,114,0.926,1,1,2,2,2,17,1,5,1,113,0.0
8537,103,0.92,1,1,2,0,3,13,2,1,3,76,0.0
8538,103,0.92,1,1,2,1,4,6,5,5,1,4,0.0
8539,16,0.91,1,1,2,0,6,4,7,6,1,44,0.0
8540,103,0.92,1,1,2,2,6,8,0,6,2,45,1.0
8541,46,0.762,1,0,0,1,4,2,0,6,0,40,0.0
8542,103,0.92,1,1,2,0,6,21,0,6,5,35,1.0
8543,114,0.926,1,1,2,0,6,21,2,5,5,67,0.0
8544,100,0.887,1,1,2,1,4,5,6,5,1,88,0.0
8545,73,0.754,1,1,1,1,4,7,1,5,2,176,0.0
8546,67,0.855,1,1,2,2,6,17,0,6,1,8,0.0
8547,64,0.6659999999999999,0,1,1,0,6,5,1,0,0,15,0.0
8548,21,0.624,1,0,0,1,4,3,0,6,0,25,1.0
8549,103,0.92,1,0,0,3,6,21,0,6,1,28,0.0
8550,16,0.91,1,0,1,0,6,7,6,5,2,62,0.0
8551,103,0.92,1,1,2,0,6,4,3,5,1,48,0.0
8552,103,0.92,1,1,2,0,3,21,3,5,1,20,0.0
8553,103,0.92,1,1,2,0,6,8,3,1,2,10,1.0
8554,67,0.855,0,1,1,0,6,7,5,5,1,41,0.0
8555,103,0.92,0,1,2,0,6,21,4,5,5,110,0.0
8556,103,0.92,1,1,2,0,3,14,6,6,3,44,0.0
8557,21,0.624,1,1,2,0,6,17,5,5,5,29,0.0
8558,160,0.92,1,1,2,0,6,6,0,6,5,76,1.0
8559,103,0.92,1,0,2,0,5,21,0,4,5,96,0.0
8560,100,0.887,1,1,2,0,6,10,6,5,4,106,0.0
8561,42,0.563,1,0,0,0,6,5,8,5,1,119,1.0
8562,16,0.91,1,1,2,0,6,13,2,5,1,53,0.0
8563,103,0.92,1,1,0,0,5,3,6,5,3,11,0.0
8564,21,0.624,1,1,2,0,6,9,5,5,5,135,1.0
8565,173,0.878,1,1,2,2,2,21,3,5,5,61,0.0
8566,160,0.92,1,1,2,0,6,6,6,4,2,42,0.0
8567,21,0.624,1,0,2,1,4,2,0,6,0,13,0.0
8568,94,0.698,1,1,2,0,6,19,0,6,1,9,0.0
8569,46,0.762,1,1,2,0,6,13,2,5,1,106,1.0
8570,16,0.91,1,0,2,0,0,2,0,6,2,28,0.0
8571,160,0.92,1,0,2,0,6,5,6,5,3,123,0.0
8572,105,0.794,1,1,2,2,6,21,4,5,5,72,0.0
8573,16,0.91,1,0,2,0,2,7,0,6,2,56,0.0
8574,138,0.836,1,0,2,0,6,13,0,6,0,17,0.0
8575,103,0.92,1,1,2,2,6,5,6,5,1,76,1.0
8576,103,0.92,1,0,2,0,2,3,0,6,2,72,1.0
8577,103,0.92,1,1,1,0,6,7,7,5,2,56,0.0
8578,138,0.836,1,1,2,2,6,18,6,3,2,25,0.0
8579,114,0.926,1,1,2,0,6,21,5,5,5,78,0.0
8580,160,0.92,1,0,2,2,6,21,0,6,1,33,1.0
8581,101,0.5579999999999999,1,0,2,1,4,5,0,6,0,38,0.0
8582,36,0.893,1,1,2,2,6,21,0,6,5,52,0.0
8583,160,0.92,0,1,2,0,6,21,2,6,1,70,0.0
8584,115,0.789,1,1,2,0,6,4,5,5,2,36,0.0
8585,103,0.92,1,1,2,0,6,2,4,5,1,43,0.0
8586,173,0.878,1,1,2,2,6,13,5,5,5,25,0.0
8587,27,0.848,1,0,2,0,3,1,0,6,1,290,0.0
8588,103,0.92,1,0,0,1,4,9,0,6,1,82,0.0
8589,103,0.92,1,0,2,2,6,4,4,5,2,60,1.0
8590,67,0.855,0,1,1,0,6,10,5,5,1,218,1.0
8591,103,0.92,2,1,2,0,6,21,5,5,5,15,1.0
8592,103,0.92,2,1,2,0,6,13,4,5,1,25,1.0
8593,21,0.624,1,0,0,0,6,0,0,6,0,23,0.0
